Vehicle_No,Date,Time,Location,Lat,Lng,Speed,Vehicle_Status,GPS,Distance-KM,Vehicle_Batt.-V,Route
BJA8742,2/12/2018,9:34:03 AM,"Persiaran Sri Putri 3, Taman Putri Kulai, Kulai, Johor",1.6585285,103.5782471,40.74,Ignition on; Moving; ,GOOD,0.72,27.33,0
BJA8742,2/12/2018,9:36:03 AM,"397, Jalan Saga 4, Taman Saga, Kulai, Johor",1.6657736,103.5781782,37.04,Ignition on; Moving; ,GOOD,0.7,27.07,0
BJA8742,2/12/2018,9:37:03 AM,"253, Jalan Nibong 3, Taman Kota Kulai, Kulai, Johor",1.6672269,103.5768103,0,Ignition on; Idling; ,GOOD,0.25,26.94,0
BJA8742,2/12/2018,9:38:03 AM,"Htl Furniture (M) Sdn Bhd, Taman Wawasan, Kulai, Johor",1.6692665,103.578582,27.78,Ignition on; Moving; ,GOOD,0.16,27.2,0
BJA8742,2/12/2018,9:39:03 AM,"2, Jalan Pelanduk, Taman Pertama, Kulai, Johor",1.6693069,103.585454,51.86,Ignition on; Moving; ,GOOD,0.78,27.46,0
BJA8742,2/12/2018,9:40:03 AM,"No 725 & 727, Jalan Susur, Taman Teok Kulai Besar, Johor, Kulai",1.6447815,103.617785,37.04,Ignition on; Moving; ,GOOD,0.71,27.33,0
BJA8742,2/12/2018,9:41:03 AM,"1.05, Jalan Anggerik 8, Taman Kulai Utama, Kulai, Johor",1.663492,103.597135,0,Ignition on; Idling; ,GOOD,0.62,26.81,0
BJA8742,2/12/2018,9:42:03 AM,"JKR 847, Jalan Raya,, Kulai, Johor",1.6626391,103.6002344,29.63,Ignition on; Moving; ,GOOD,0.5,27.07,1
BJA8742,2/12/2018,9:43:03 AM,"26, Jalan Besar, Taman Kulai, Kulai, Johor",1.661475,103.6027497,12.96,Ignition on; Moving; ,GOOD,0.35,27.46,1
BJA8742,2/12/2018,9:44:03 AM,"20, Jalan Besar, Taman Mewah, Kulai, Johor",1.66173,103.6027,16.67,Ignition on; Moving; ,GOOD,0.12,27.46,1
BJA8742,2/12/2018,9:45:03 AM,"No.139, Jalan Susur Kulai 3, Taman Kulai Besar, Kulai, Johor",1.6600167,103.6052887,0,Ignition on; Idling; ,GOOD,0.17,27.2,1
BJA8742,2/12/2018,9:46:04 AM,"No.139, Jalan Susur Kulai 3, Taman Kulai Besar, Kulai, Johor",1.6600167,103.6052887,0,Ignition on; Idling; ,GOOD,0,27.07,1
BJA8742,2/12/2018,9:47:04 AM,"193 & 195, Batu 19, Kulai Besar, Kulai,, Kulai, Johor,",1.655537,103.609174,50,Ignition on; Moving; ,GOOD,0.68,27.07,1
BJA8742,2/12/2018,9:48:04 AM,"No. 10, Jalan Susur Kulai 2, Taman Kulai Kulai Besar, Kulai,, Kulai, Johor,",1.6497348,103.6118347,35.19,Ignition on; Moving; ,GOOD,0.72,27.33,1
BJA8742,2/12/2018,9:49:04 AM,"1, Jalan Besar, Taman Kulai Utama, Kulai, Johor",1.6403745,103.6236465,31.48,Ignition on; Moving; ,GOOD,0.56,27.07,1
BJA8742,2/12/2018,9:51:04 AM,"No. 25-1, Jalan Susur Kulai 1, Johor, Kulai",1.655182,103.609566,22.22,Ignition on; Moving; ,GOOD,0.24,27.2,1
BJA8742,2/12/2018,9:52:04 AM,"50, Jalan Seri Putra 1, Bandar Putra, Kulai, Johor",1.642151,103.622463,38.89,Ignition on; Moving; ,GOOD,0.66,27.33,1
BJA8742,2/12/2018,9:53:04 AM,"No. 791-1, Lebuhraya Senai, Taman Teok, Johor, Kulai",1.6396948,103.6248815,16.67,Ignition on; Moving; ,GOOD,0.41,27.59,1
BJA8742,2/12/2018,9:54:04 AM,"1157, Jalan Kasturi 36/41, Asiatic Indahpura Car City, Kulai, Johor",1.6369842,103.6271396,25.93,Ignition on; Moving; ,GOOD,0.45,27.33,1
BJA8742,2/12/2018,9:55:04 AM,"81000, 1, Taman Pancasila, Kulai, Johor",1.6349582,103.6307453,25.93,Ignition on; Moving; ,GOOD,0.42,27.46,1
BJA8742,2/12/2018,9:56:04 AM,"1, Kulai, Johor",1.6627898,103.5996619,14.82,Ignition on; Moving; ,GOOD,0.16,27.33,1
BJA8742,2/12/2018,9:57:05 AM,"1, Kulai, Johor",1.6627898,103.5996619,14.82,Ignition on; Moving; ,GOOD,0.27,27.33,1
BJA8742,2/12/2018,9:58:05 AM,"132-G,jalan selangat 2,taman saleng jaya, Lebuhraya Senai, Taman Selang Jaya, Senai, Johor",1.6292827,103.6365853,46.3,Ignition on; Moving; ,GOOD,0.43,27.46,1
BJA8742,2/12/2018,9:59:05 AM,"1, Senai, Johor",1.6017462,103.6450745,42.6,Ignition on; Moving; ,GOOD,0.75,27.46,1
BJA8742,2/12/2018,10:00:00 AM,"1, Senai, Johor",1.6017462,103.6450745,40.74,Ignition on; Moving; ,GOOD,0.66,27.07,1
BJA8742,2/12/2018,10:01:00 AM,"No. 131-B, Jalan Senai Utama 5/17, Taman Senai Utama, Johor, Senai",1.612852,103.647032,46.3,Ignition on; Moving; ,GOOD,0.72,27.33,1
BJA8742,2/12/2018,10:03:00 AM,"No 41 Jalan Raya, Senai, Senai Johor, Johor",1.6044374,103.6470801,44.45,Ignition on; Moving; ,GOOD,1.16,27.33,1
BJA8742,2/12/2018,10:04:00 AM,"3-1, Jalan Belimbing 1, Taman Bahagia, Senai, Johor",1.600156,103.6451929,16.67,Ignition on; Moving; ,GOOD,0.5,27.33,1
BJA8742,2/12/2018,10:05:00 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.6000037,103.6449616,0,Ignition on; Idling; ,GOOD,0.01,26.68,1
BJA8742,2/12/2018,10:06:00 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.6000037,103.6449616,0,Ignition on; Idling; ,GOOD,0,27.2,1
BJA8742,2/12/2018,10:08:00 AM,"1, Senai, Johor",1.6017462,103.6450745,50,Ignition on; Moving; ,GOOD,1.08,27.07,1
BJA8742,2/12/2018,10:10:00 AM,"1, Senai, Johor",1.6017462,103.6450745,75.93,Ignition on; Moving; ,GOOD,1.96,27.2,1
BJA8742,2/12/2018,10:11:00 AM,"1, Senai, Johor",1.6017462,103.6450745,64.82,Ignition on; Moving; ,GOOD,1.19,27.46,1
BJA8742,2/12/2018,10:12:01 AM,"1, Skudai, Skudai, Johor",1.5373801,103.6627222,96.3,Ignition on; Moving; ,GOOD,1.53,27.46,1
BJA8742,2/12/2018,10:13:01 AM,"81300, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.5292255,103.6692034,0,Ignition on; Idling; ,GOOD,0.89,27.07,1
BJA8742,2/12/2018,10:14:01 AM,"8, Jalan Jaya 1, Taman Jaya, Skudai, Johor",1.5437129,103.6585627,33.34,Ignition on; Moving; ,GOOD,0.11,27.07,1
BJA8742,2/12/2018,10:15:01 AM,"01-51 01-52 01-53, Jalan Skudai Batu 10, Skudai, Skudai, Johor",1.5415726,103.6599695,33.34,Ignition on; Moving; ,GOOD,0.41,27.33,1
BJA8742,2/12/2018,10:16:01 AM,"81300 No.6A,1st Floor,Jln Ronggeng Satu TMN Skudai Baru, Skudai Johor,",1.53208,103.667,88.9,Ignition on; Moving; ,GOOD,1.21,27.2,1
BJA8742,2/12/2018,10:17:01 AM,"1, Skudai, Skudai, Johor",1.5373801,103.6627222,0,Ignition on; Idling; ,GOOD,0.62,27.07,1
BJA8742,2/12/2018,10:18:01 AM,"No 47, Jalan NJM 1/1, Taman Jaya Mas, Skudai,, Johor Bahru, Johor,",1.4988003,103.6486626,51.86,Ignition on; Moving; ,GOOD,0.6,27.2,1
BJA8742,2/12/2018,10:19:01 AM,"2012, Jalan Skudai Lama, Taman Tampoi Indah 2, Johor Bahru, Johor",1.5184733,103.6811862,53.71,Ignition on; Moving; ,GOOD,0.83,26.94,1
BJA8742,2/12/2018,10:22:01 AM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Johor, Johor Bahru, Johor",1.5088287,103.6892902,0,Ignition on; Idling; ,GOOD,0.89,27.2,1
